,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density
88,Gonzales,20837,10554,10283,37.2,0.2670729951528531,0.31967173777415175,0.11225224360512549,0.12957719441378318,0.1714258290540865,0.49349714450256754,0.5065028554974325,Texas,569.0,6.0,563.0,2730.719393386764,1.054481546572935,48177.0,8.0,8,0,1,0,0,0,0,1,0,18506,1554,364,112,27,274,0.8881316888227672,0.07457887411815521,0.017468925469117436,0.005375053990497672,0.0012957719441378317,0.013149685655324662,0,0,0,1,0,0,0,43342,49829,16.9,72.5,13.7,3.5,1066.7,34.72,65.28,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,3790.0,128.0,55.0,4315,0.1818879877141623,0.02730719393386764,0.0002879493209195182,19.53407706009187
89,Gray,21886,11773,10113,37.7,0.2532212373206616,0.34455816503701,0.1216759572329343,0.11920862651923604,0.1613360138901581,0.46207621310426755,0.5379237868957324,Texas,150.0,4.0,146.0,685.3696426939597,2.666666666666667,48179.0,1.0,1,0,1,0,0,0,1,0,0,19662,1236,348,150,5,485,0.8983825276432422,0.05647445855798227,0.015900575710499864,0.006853696426939596,0.00022845654756465322,0.022160285113771362,0,0,0,0,0,0,1,44002,49121,16.7,80.3,13.6,5.3,926.0,80.61,19.39,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,2905.0,50.0,23.0,4043,0.1327332541350635,0.006853696426939596,0.00018276523805172256,23.63498920086393
90,Grayson,136212,66608,69604,39.4,0.23663847531788681,0.3259404457757026,0.12078230992864065,0.1391066866355387,0.17753208234223122,0.51099756262297,0.4890024373770299,Texas,918.0,8.0,910.0,673.9494317681261,0.8714596949891068,48181.0,3.0,2/3,1,0,0,0,0,0,0,1,119246,8427,2514,2119,117,3789,0.875444160573224,0.06186679587701524,0.018456523654303586,0.015556632308460341,0.0008589551581358471,0.027816932428860894,0,0,0,0,0,0,1,42195,51403,12.3,87.6,20.2,3.5,932.8,56.85,43.15,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,16396.0,261.0,152.0,20827,0.12037118609226793,0.006739494317681262,5.87319766246733e-05,146.02487135506004
91,Gregg,123945,60264,63681,36.0,0.25713824680301745,0.35223687926096253,0.11163822663278067,0.1220541369155674,0.15693251038767195,0.5137843398281495,0.4862156601718504,Texas,1195.0,16.0,1179.0,964.1373189721248,1.3389121338912133,48183.0,4.0,4/5N,1,0,0,0,0,0,0,1,92255,25912,1228,1744,130,2676,0.7443220783411997,0.20906047036992215,0.009907620315462504,0.014070757190689419,0.0010488523135261608,0.02159022146920005,0,0,0,0,0,1,0,45401,50610,15.1,83.7,20.7,5.1,273.4,86.64,13.36,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,20214.0,101.0,22.0,21633,0.16308846665859858,0.009641373189721247,0.0001290895155109121,453.34674469641556
92,Grimes,28880,15713,13167,40.3,0.22098337950138505,0.3342797783933518,0.1258310249307479,0.14113573407202215,0.17777008310249306,0.45592105263157895,0.5440789473684211,Texas,801.0,2.0,799.0,2773.5457063711906,0.24968789013732834,48185.0,7.0,7,0,1,0,0,0,0,1,0,23415,4462,296,113,38,556,0.8107686980609419,0.15450138504155125,0.010249307479224376,0.003912742382271468,0.0013157894736842105,0.01925207756232687,0,0,0,1,0,0,0,35450,49498,17.5,77.8,13.2,5.3,787.5,31.1,68.9,N,Brazos_Valley_RAC_N,360335,533,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,3918.0,87.0,45.0,4731,0.13566481994459834,0.027735457063711912,6.925207756232688e-05,36.67301587301587
93,Guadalupe,166847,82545,84302,37.4,0.2473463712263331,0.36155879338555685,0.1313898361972346,0.11817413558529671,0.14153086360557876,0.5052653029422165,0.4947346970577835,Texas,1519.0,6.0,1513.0,910.4149310446097,0.39499670836076367,48187.0,8.0,8,1,0,0,1,0,0,0,0,142043,14741,1619,3306,391,4747,0.8513368535244865,0.08835040486193939,0.009703500812121285,0.019814560645381698,0.002343464371549983,0.028451215784521148,0,0,0,0,0,0,1,44809,73864,8.5,88.2,26.5,3.3,711.3,73.84,26.16,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,15880.0,128.0,55.0,18945,0.09517701846601977,0.009104149310446097,3.596109010051125e-05,234.5662870799944
94,Hale,33406,17410,15996,33.4,0.2678860085014668,0.37400466981979286,0.11204574028617613,0.10824402801891876,0.13781955337364546,0.47883613722085855,0.5211638627791415,Texas,1061.0,23.0,1038.0,3176.076153984315,2.167766258246937,48189.0,1.0,1,0,1,0,0,0,1,0,0,30122,1937,583,225,50,489,0.9016943064120218,0.05798359576124049,0.0174519547386697,0.006735317008920553,0.0014967371130934562,0.014638088966054003,0,0,0,1,0,0,0,32263,42782,18.4,75.4,15.8,5.1,1004.7,76.9,23.1,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,5917.0,50.0,23.0,6209,0.17712386996347962,0.03176076153984314,0.0006884990720229899,33.249726286453665
95,Hall,2964,1450,1514,45.2,0.2213225371120108,0.27699055330634276,0.11842105263157894,0.143387314439946,0.23987854251012145,0.5107962213225371,0.4892037786774629,Texas,6.0,1.0,5.0,202.4291497975709,16.666666666666664,48191.0,1.0,1,0,1,0,0,0,0,1,0,2582,270,46,14,2,50,0.8711201079622132,0.09109311740890688,0.0155195681511471,0.004723346828609987,0.0006747638326585695,0.016869095816464237,0,1,0,0,0,0,0,30180,32597,24.1,72.1,12.5,6.2,883.5,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,546.0,50.0,23.0,624,0.18421052631578946,0.0020242914979757085,0.00033738191632928474,3.3548387096774195
96,Hamilton,8461,4231,4230,45.4,0.21735019501240987,0.27916321947760314,0.10459756529960998,0.14525469802623803,0.253634322184139,0.4999409053303392,0.5000590946696608,Texas,53.0,2.0,51.0,626.4034984044439,3.7735849056603774,48193.0,7.0,7,0,1,0,0,0,0,1,0,8011,85,166,73,6,120,0.9468147973052831,0.010046093842335421,0.01961943032738447,0.008627821770476303,0.0007091360359295591,0.014182720718591182,0,0,0,0,1,0,0,60744,49210,14.7,82.2,21.5,3.9,835.9,35.62,64.38,L,Central_Texas_RAC_L,490708,1006,233,10,136,0.002050099040569952,0.00047482413166282186,2.0378718097116818e-05,0.00027715056612078874,1040.0,87.0,45.0,1522,0.12291691289445691,0.00626403498404444,0.00023637867864318638,10.122024165570044
97,Hansford,5399,2723,2676,34.0,0.2969068345989998,0.3202444897203186,0.11594739766623449,0.11650305612150398,0.15039822189294313,0.49564734210038897,0.504352657899611,Texas,47.0,2.0,45.0,870.5315799222078,4.25531914893617,48195.0,1.0,1,0,1,0,0,0,0,1,0,5145,56,96,23,3,76,0.9529542507871828,0.010372291165030561,0.017781070568623818,0.004260048157066124,0.0005556584552694943,0.014076680866827191,0,1,0,0,0,0,0,62998,57240,11.6,74.0,20.8,2.5,919.8,59.67,40.33,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,501.0,50.0,23.0,1214,0.09279496203000556,0.008705315799222077,0.0003704389701796629,5.869754294411829
98,Hardeman,3933,1986,1947,43.7,0.2151029748283753,0.30078820239003307,0.12204424103737604,0.1301805237732011,0.2318840579710145,0.4950419527078566,0.5049580472921434,Texas,11.0,0.0,11.0,279.68471904398683,0.0,48197.0,2.0,2/3,0,1,0,0,0,0,1,0,3538,224,49,22,0,100,0.8995677599796593,0.05695397915077549,0.012458682939232139,0.0055936943808797355,0.0,0.025425883549453344,0,1,0,0,0,0,0,38212,42469,17.4,75.6,13.5,3.9,695.1,0.0,100.0,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,598.0,261.0,152.0,834,0.15204678362573099,0.0027968471904398677,0.0,5.658178679326715
99,Hardin,57602,28325,29277,39.1,0.2439672233603,0.3274191868337905,0.12315544599145863,0.13598486163674872,0.16947328217770216,0.5082636019582654,0.49173639804173463,Texas,682.0,6.0,676.0,1183.9866671296136,0.8797653958944283,48199.0,5.0,6/5S,1,0,0,0,1,0,0,0,52718,3232,364,428,17,843,0.9152112773862019,0.05610916287628902,0.006319225026908788,0.007430297559112531,0.00029512864136661924,0.014634908510121176,0,0,0,0,0,0,1,45982,60909,12.4,86.9,16.1,6.1,890.6,48.45,51.55,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,6756.0,186.0,147.0,6687,0.11728759418075761,0.011839866671296136,0.0001041630498941009,64.67774534022007
100,Harris,4713325,2339443,2373882,34.0,0.26433144330170316,0.39535084043642227,0.12374342953223043,0.10748632865333921,0.10908795807630495,0.5036533657237725,0.4963466342762275,Texas,64108.0,637.0,63471.0,1360.1438474961942,0.9936357396892744,48201.0,6.0,6/5S,1,0,1,0,0,0,0,0,3278689,940846,49970,345406,5760,92654,0.6956212440262447,0.19961407286787988,0.010601857499748055,0.07328287355529271,0.0012220672243055592,0.019657884826529044,0,0,0,0,0,0,1,56474,60241,16.5,80.2,30.1,5.0,1706.2,98.79,1.21,Q,Southeast_Texas_Trauma_RAC_Q,6688587,6905,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,678358.0,186.0,147.0,908742,0.14392345106692198,0.013601438474961943,0.00013514875379906966,2762.469229867542
101,Harrison,66553,32613,33940,38.6,0.2492149114239779,0.32554505431761155,0.11771069673793819,0.13312698150346342,0.174402356017009,0.5099694979940799,0.4900305020059201,Texas,562.0,34.0,528.0,844.4397698075218,6.049822064056939,48203.0,4.0,4/5N,0,1,0,0,0,1,0,0,49883,14049,826,513,75,1207,0.7495229366069148,0.2110949168332006,0.012411161029555392,0.00770814238276261,0.0011269214009886857,0.018135921746577917,0,0,0,0,0,0,1,41917,50131,14.7,82.8,17.7,5.2,900.1,43.95,56.05,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,10362.0,101.0,22.0,9427,0.15569546076059682,0.008444397698075218,0.0005108710351148708,73.93956227085879
102,Hartley,5576,3355,2221,40.3,0.20875179340028693,0.3703371592539455,0.1556671449067432,0.11083213773314203,0.15441176470588236,0.3983142037302726,0.6016857962697274,Texas,81.0,2.0,79.0,1452.654232424677,2.4691358024691357,48205.0,1.0,1,0,1,0,0,0,0,1,0,5025,392,44,47,2,66,0.901183644189383,0.0703012912482066,0.007890961262553802,0.008428981348637015,0.0003586800573888092,0.011836441893830704,0,1,0,0,0,0,0,62463,72451,9.5,82.1,20.1,2.0,1462.0,42.74,57.26,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,311.0,50.0,23.0,793,0.05577474892395983,0.014526542324246772,0.0003586800573888092,3.813953488372093
103,Haskell,5658,2999,2659,43.2,0.16896429833863555,0.3524213503004595,0.10445387062566278,0.15040650406504066,0.22375397667020147,0.4699540473665606,0.5300459526334393,Texas,30.0,0.0,30.0,530.2226935312831,0.0,48207.0,2.0,2/3,0,1,0,0,0,0,1,0,5139,271,65,50,0,133,0.908271474019088,0.04789678331565924,0.011488158359844469,0.008837044892188053,0.0,0.02350653941322022,0,1,0,0,0,0,0,34530,40880,23.1,68.5,13.5,4.7,903.1,52.38,47.62,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,766.0,261.0,152.0,1002,0.13538352774832096,0.005302226935312832,0.0,6.265086922821393
104,Hays,230191,114298,115893,32.8,0.22856671199134632,0.4407339991572216,0.11363606743964795,0.10330117163572859,0.11376204977605554,0.5034645142512088,0.4965354857487912,Texas,4133.0,24.0,4109.0,1795.4655047330261,0.5806919912896201,48209.0,7.0,7,1,0,0,1,0,0,0,0,207127,10654,2811,3991,324,5284,0.8998049445894931,0.046283303865051195,0.012211598194542792,0.017337776020782743,0.001407526792967579,0.02295485053716262,0,0,0,0,0,0,1,43719,68180,13.2,88.9,36.3,3.1,676.9,68.29,31.71,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,18006.0,87.0,45.0,30839,0.07822199825362416,0.01795465504733026,0.00010426124392352437,340.0664795390752
105,Hemphill,3819,1905,1914,36.4,0.30191149515579996,0.3157894736842105,0.1078816444095313,0.11573710395391464,0.1586802827965436,0.5011783189316575,0.4988216810683425,Texas,34.0,0.0,34.0,890.2854150301126,0.0,48211.0,1.0,1,0,1,0,0,0,0,1,0,3627,32,60,49,5,46,0.9497250589159466,0.008379156847342237,0.015710919088766692,0.012830583922492799,0.0013092432573972245,0.012045037968054464,0,1,0,0,0,0,0,58484,66849,9.6,78.7,23.2,2.5,906.3,73.05,26.95,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,301.0,50.0,23.0,825,0.07881644409531291,0.008902854150301126,0.0,4.213836477987422
106,Henderson,82737,40514,42223,44.3,0.2127464133338168,0.2947532542876827,0.11874977337829508,0.14973953612047813,0.22401102287972732,0.5103279064989061,0.4896720935010938,Texas,500.0,7.0,493.0,604.3245464544277,1.4000000000000001,48213.0,4.0,4/5N,0,1,0,0,0,1,0,0,74305,5333,767,558,83,1691,0.8980867084859253,0.06445725612482928,0.009270338542610924,0.006744261938431416,0.0010031787471143504,0.020438256161088752,0,0,0,0,0,0,1,39627,43337,19.4,82.9,17.5,4.2,873.8,39.89,60.11,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,12904.0,101.0,22.0,13186,0.15596407894895875,0.006043245464544279,8.46054365036199e-05,94.6864271000229
107,Hidalgo,868707,426020,442687,29.7,0.32131892571373316,0.37039646278894955,0.11086131457441922,0.0842343851264005,0.11318891179649755,0.5095929928042482,0.49040700719575187,Texas,15153.0,456.0,14697.0,1744.3165532222024,3.009305088101366,48215.0,11.0,11,1,0,0,0,1,0,0,0,842429,7747,4688,9078,403,4362,0.969750445201892,0.008917851473511783,0.0053965261014358125,0.010450013640962949,0.00046390785385636355,0.005021255728341086,0,0,0,0,0,0,1,26410,38785,30.0,63.3,17.4,7.4,1570.8,94.86,5.14,V,Lower_Rio_Grande_Valley_RAC_V,1385112,3307,949,226,181,0.0023875325605438404,0.0006851431508787737,0.0001631637008415204,0.0001306753533288283,224230.0,,,233591,0.2581192507945717,0.017443165532222027,0.0005249180678871012,553.0347593582887
108,Hill,36649,18208,18441,41.6,0.23138421239324403,0.3026822014243226,0.1177112608802423,0.13855766869491665,0.2096646566072744,0.5031788043329968,0.49682119566700317,Texas,264.0,2.0,262.0,720.3470763185901,0.7575757575757576,48217.0,7.0,7,0,1,0,0,0,0,1,0,32822,2456,359,249,53,710,0.8955769598079074,0.06701410679691124,0.009795628802968703,0.0067941826516412455,0.0014461513274577752,0.01937297061311359,0,0,0,0,0,1,0,39205,48670,12.6,80.3,16.0,3.9,958.9,23.73,76.27,M,Heart_of_Texas_RAC_M,346651,445,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,5251.0,87.0,45.0,5898,0.14327812491473163,0.007203470763185899,5.457174820595378e-05,38.21983522786526
109,Hockley,23021,11476,11545,34.6,0.25680900047782457,0.3685330784935494,0.1050779722861735,0.11958646453238347,0.14999348421006906,0.5014986316841145,0.4985013683158855,Texas,160.0,4.0,156.0,695.0175926328136,2.5,48219.0,1.0,1,0,1,0,0,0,1,0,0,21360,927,306,117,15,296,0.9278484861648061,0.040267581773163634,0.013292211459102558,0.005082316146127449,0.0006515789930932627,0.01285782546370705,0,0,0,1,0,0,0,38975,46764,19.5,78.2,14.7,3.7,908.4,60.15,39.85,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,3474.0,50.0,23.0,3912,0.15090569480039964,0.006950175926328135,0.00017375439815820338,25.342360193747247
110,Hood,61643,30043,31600,46.4,0.21077819054880523,0.27535973265415375,0.11195107311454666,0.15182583586133055,0.2500851678211638,0.5126291711954317,0.4873708288045682,Texas,308.0,5.0,303.0,499.65121749428164,1.6233766233766231,48221.0,3.0,2/3,1,0,0,1,0,0,0,0,58810,709,605,545,58,916,0.954041821455802,0.01150171146764434,0.009814577486494816,0.008841230958908554,0.0009409016433333874,0.014859756987816946,0,0,0,0,0,0,1,50741,60917,10.2,88.2,25.8,4.2,420.7,67.15,32.85,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,6055.0,261.0,152.0,7653,0.09822688707558036,0.004996512174942816,8.111221063218858e-05,146.52483955312576
111,Hopkins,37084,18259,18825,39.6,0.2416405997195556,0.3172257577391867,0.12218207313126955,0.13323805414734116,0.18571351526264696,0.507631323481825,0.49236867651817495,Texas,149.0,1.0,148.0,401.7905296084565,0.6711409395973155,48223.0,4.0,4/5N,0,1,0,0,0,1,0,0,32897,2755,387,265,45,735,0.8870941645992881,0.07429079926653004,0.01043576744687736,0.007145938949412145,0.0012134613310322512,0.019819868406860102,0,0,0,0,0,0,1,39120,52079,14.6,82.4,17.1,3.6,767.4,40.37,59.63,F,Northeast_Texas_RAC_F,273329,2063,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,5275.0,101.0,22.0,6529,0.1422446338043361,0.004017905296084564,2.6965807356272247e-05,48.324211623664326
112,Houston,22968,12294,10674,44.6,0.19766631835597354,0.3076889585510275,0.1310954371299199,0.13819226750261232,0.22535701846046674,0.4647335423197492,0.5352664576802508,Texas,236.0,0.0,236.0,1027.516544757924,0.0,48225.0,5.0,4/5N,0,1,0,0,0,0,1,0,16507,5785,166,188,2,320,0.7186955764541971,0.25187216997561823,0.0072274468826192964,0.008185301288749565,8.707767328456984e-05,0.013932427725531174,0,0,0,0,1,0,0,38081,39533,26.1,82.4,14.5,4.2,1231.0,26.51,73.49,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,3408.0,101.0,22.0,3112,0.148380355276907,0.01027516544757924,0.0,18.65800162469537
113,Howard,36664,20951,15713,36.8,0.21852498363517348,0.3887191795766965,0.1466288457342352,0.11485380754963997,0.13127318350425485,0.42856753218415883,0.5714324678158411,Texas,126.0,3.0,123.0,343.6613571896138,2.380952380952381,48227.0,9.0,9/10,0,1,0,0,0,1,0,0,32333,2564,590,453,36,688,0.8818732271437922,0.0699323587169976,0.016092079423958107,0.012355444032293258,0.000981889591970325,0.018765001090988435,0,0,0,0,0,1,0,40255,50423,20.6,79.4,12.6,4.3,900.8,79.94,20.06,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,4359.0,47.0,19.0,4819,0.11889046476107354,0.003436613571896138,8.182413266419377e-05,40.701598579040855
114,Hudspeth,4886,2594,2292,35.8,0.20814572247237004,0.4324600900532133,0.10110519852640197,0.09967253376995497,0.15861645517805975,0.4690953745395006,0.5309046254604994,Texas,19.0,0.0,19.0,388.8661481784692,0.0,48229.0,10.0,9/10,1,0,0,0,1,0,0,0,4406,188,97,76,9,110,0.901760130986492,0.038477282030290626,0.019852640196479737,0.015554645927138764,0.0018419975440032747,0.02251330331559558,0,1,0,0,0,0,0,32472,42671,17.8,52.2,7.5,6.0,4570.5,0.0,100.0,I,Border_RAC_I,881765,801,115,8,97,0.0009084053007320544,0.00013042023668437735,9.072712117174077e-06,0.00011000663442073569,865.0,47.0,19.0,1025,0.17703643061809252,0.003888661481784691,0.0,1.069029646646975
115,Hunt,98594,48534,50060,38.0,0.238310647706757,0.34305332981723025,0.12499746434874333,0.13328397265553685,0.16035458547173256,0.5077388076353531,0.49226119236464694,Texas,937.0,8.0,929.0,950.3620909994523,0.8537886872998933,48231.0,3.0,2/3,1,0,0,1,0,0,0,0,85275,8130,1287,1491,195,2216,0.864910643649715,0.08245937886686816,0.01305353266933079,0.015122624094772502,0.001977807980201635,0.022476012739111914,0,0,0,0,0,0,1,38029,53360,13.6,82.7,17.3,3.9,840.4,43.37,56.63,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,13264.0,261.0,152.0,14374,0.1345315130738179,0.009503620909994523,8.114084021340041e-05,117.31794383626844
116,Hutchinson,20938,10583,10355,38.1,0.25346260387811637,0.33269653262011656,0.11175852516954819,0.1310535867800172,0.17102875155220174,0.4945553539019964,0.5054446460980037,Texas,105.0,1.0,104.0,501.48056165822913,0.9523809523809524,48233.0,1.0,1,0,1,0,0,0,1,0,0,19202,625,449,159,14,489,0.9170885471391728,0.029850033432037446,0.0214442640175757,0.007593848505110325,0.0006686407488776388,0.023354666157226096,0,0,0,0,0,0,1,41550,54351,13.0,84.9,15.3,6.0,887.4,77.44,22.56,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,2620.0,50.0,23.0,3598,0.12513134014710098,0.00501480561658229,4.776005349125991e-05,23.594771241830067
117,Irion,1536,781,755,43.3,0.22526041666666666,0.29296875,0.11067708333333333,0.15755208333333334,0.21354166666666666,0.4915364583333333,0.5084635416666666,Texas,7.0,0.0,7.0,455.72916666666674,0.0,48235.0,9.0,9/10,1,0,0,0,0,0,0,1,1462,19,18,8,0,29,0.9518229166666666,0.012369791666666666,0.01171875,0.005208333333333333,0.0,0.018880208333333332,0,1,0,0,0,0,0,68327,56775,8.1,91.7,15.7,3.0,1051.5,0.0,100.0,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,98.0,47.0,19.0,181,0.06380208333333333,0.004557291666666667,0.0,1.4607703281027105
118,Jack,8935,5047,3888,38.3,0.217123670956911,0.36060436485730274,0.12624510352546167,0.12646894236149972,0.16955791829882486,0.4351426972579743,0.5648573027420257,Texas,24.0,0.0,24.0,268.6066032456631,0.0,48237.0,2.0,2/3,0,1,0,0,0,0,1,0,8298,366,98,52,12,109,0.9287073307218803,0.04096250699496363,0.010968102965864578,0.0058198097369893675,0.0013430330162283156,0.012199216564073866,0,1,0,0,0,0,0,44061,48780,17.7,78.9,10.8,3.7,911.0,46.78,53.22,C,North_Texas_RAC_C,219793,1050,237,14,30,0.0047772222045288065,0.0010782872975936449,6.369629606038409e-05,0.00013649206298653734,1032.0,261.0,152.0,1537,0.11550083939563514,0.002686066032456631,0.0,9.807903402854006
119,Jackson,14760,7345,7415,38.2,0.2537940379403794,0.32466124661246615,0.10921409214092141,0.12804878048780488,0.1842818428184282,0.5023712737127372,0.49762872628726285,Texas,202.0,1.0,201.0,1368.5636856368565,0.49504950495049505,48239.0,8.0,8,0,1,0,0,0,0,1,0,13185,995,139,159,7,275,0.8932926829268293,0.0674119241192412,0.009417344173441734,0.010772357723577236,0.0004742547425474255,0.018631436314363144,0,0,0,1,0,0,0,41770,54088,12.9,84.1,17.3,4.0,829.4,38.18,61.82,S,Golden_Crescent_RAC_S,186672,525,122,17,47,0.0028124196451529957,0.0006535527556355533,9.106882660495414e-05,0.00025177852061369677,2030.0,128.0,55.0,2353,0.1375338753387534,0.013685636856368564,6.775067750677507e-05,17.795997106341936
120,Jasper,35529,17578,17951,41.6,0.23752427594359538,0.29812266036195784,0.12060570238396802,0.14146190435981873,0.20228545695066003,0.5052492330209125,0.4947507669790875,Texas,254.0,1.0,253.0,714.9089476202539,0.39370078740157477,48241.0,5.0,4/5N,0,1,0,0,0,0,1,0,28763,5693,269,209,28,567,0.8095640181260378,0.16023530074024037,0.007571279799600326,0.005882518506009175,0.0007880886036758704,0.015958794224436378,0,0,0,0,0,1,0,40803,47551,19.2,86.8,10.6,7.4,938.7,21.81,78.19,R,East_Texas_Gulf_Coast_RAC_R,1309237,1663,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,5963.0,101.0,22.0,4847,0.16783472656140055,0.007149089476202539,2.8146021559852514e-05,37.84915308405241
121,Jeff Davis,2274,1164,1110,58.7,0.0681618293755497,0.23702726473175023,0.12708883025505716,0.2106420404573439,0.357080035180299,0.48812664907651715,0.5118733509234829,Texas,8.0,0.0,8.0,351.8029903254178,0.0,48243.0,10.0,9/10,0,1,0,0,0,0,1,0,2127,30,34,34,2,47,0.9353562005277045,0.013192612137203167,0.014951627088830254,0.014951627088830254,0.0008795074758135445,0.020668425681618294,0,1,0,0,0,0,0,42947,51343,13.1,80.6,38.4,3.1,2264.6,0.0,100.0,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,146.0,47.0,19.0,423,0.06420404573438875,0.003518029903254178,0.0,1.0041508434160558
