,index,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality
44,71,Erath,42698,0.008275492147329169,0.008568829675489664,0.17991631799163166,0.3253702095511152,0.6780659696733756,0.1481954542260957,0.28337065908880343,0.2519910357081182,0.8946770361307528,0.10532296386924678,Texas,207.0,1.0,0.005253472634453283,0.08821048645591208,0.0322061191626409,48143.0,3.0,2/3,0,1,0,0,0,1,0,0,0.011365374300901726,0.0008811574731507385,0.010713284472746205,0.001242066984759346,0.008159722222222223,0.006942644899369439,0.8925232234535347,0.04821916447926214,0.30520101765724034,0.03842582396607225,0.06622099868098441,0.2934483010856014,0,0,0,0,0,0,0,1,0.13507372196578327,0.22934169798806103,0.4347826086956522,0.7849223946784925,0.4871794871794871,0.1443298969072165,0.15784433510550475,0.5405296546168563,0.4594703453831437,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.005731013988334452,1.0,0.9292929292929293,0.007539855172223905,0.1706951957490866,0.004848002248348869,2.34203007166612e-05,0.012570346653787295,-3.435598808379488
45,72,Falls,17297,0.0028316409787212016,0.0032266413087644937,0.514644351464435,0.34091555174193855,0.3669644440196803,0.45786270851523847,0.5081859176248291,0.4462423009717128,1.0,0.0,Texas,34.0,0.0,0.00014840318176421704,0.0190295893641062,0.0,48145.0,7.0,7,1,0,0,0,1,0,0,0,0.002920789162553456,0.004402598617358695,0.0033241219111698503,0.00027504979848983185,0.00625,0.0033039647577092508,0.39033397702367334,0.7049827303620189,0.24376302226095709,0.018727030548747595,0.12520945245763218,0.38239501004691345,0,0,1,0,0,0,0,0,0.08460448955053551,0.09587110325005521,0.5551839464882943,0.6031042128603106,0.10722610722610723,0.22680412371134026,0.10538916223623813,0.3286678078743329,0.6713321921256671,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.0037135082919779075,0.15168539325842695,0.26262626262626265,0.0021718659654726175,0.42154320188670813,0.001965658784760363,0.0,0.0069951722574707895,0.0
46,73,Fannin,35514,0.007399907693636978,0.006403544711005903,0.5774058577405856,0.3515199226253424,0.30477833122545894,0.6206824898839456,0.562418911970497,0.44137485075893634,0.6246868342368628,0.3753131657631372,Texas,112.0,7.0,0.002255728362816099,0.04754415766225413,0.4166666666666667,48147.0,3.0,2/3,0,1,0,0,0,0,1,0,0.008784041403895871,0.0023968758769058085,0.008871000040049662,0.0007643489136980589,0.0050347222222222225,0.008249114623823097,0.7827770097910258,0.1795412738745125,0.3084098806563775,0.026107584279497557,0.04912514084870305,0.4432523453247057,0,0,0,0,0,0,1,0,0.11503072173142181,0.31258290957329204,0.29096989966555187,0.7649667405764968,0.19347319347319344,0.13402061855670103,0.1260773371198362,0.2967475581512436,0.7032524418487565,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.005736913127797482,1.0,0.9292929292929293,0.005331644593738814,0.24796371000847617,0.0031536858703609845,0.00019710536689756153,0.012719196761600432,-0.8754687373538999
47,74,Fayette,25346,0.004666646990611527,0.004811088686902408,0.8619246861924685,0.2896973663043697,0.07015025377212003,0.2895342478347134,0.7637673776623843,0.8203118101190925,0.8777616557993806,0.12223834420061896,Texas,104.0,3.0,0.002137005817404725,0.07033430717272332,0.1923076923076923,48149.0,7.0,7,0,1,0,0,0,0,1,0,0.006137992024609358,0.00166133791379325,0.00568705194441107,0.00029531662574697735,0.002951388888888889,0.0031204111600587367,0.8178399495715876,0.1753865598518757,0.27797800866363115,0.010385195860912789,0.040350125689035184,0.2246195556004784,0,0,0,0,1,0,0,0,0.2776470108723342,0.3494085783771833,0.274247491638796,0.7361419068736144,0.22843822843822845,0.1237113402061856,0.13583528712478948,0.3308830933440741,0.6691169066559259,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.0031427665489296747,0.15168539325842695,0.26262626262626265,0.00345934634764173,0.16201395246049122,0.004103211552118678,0.00011836187169573109,0.008349675608066983,-1.6486586255873819
48,76,Floyd,5712,0.0005539237261999934,0.000588003216946632,0.45188284518828437,0.6380472237345146,0.22861882175197235,0.3640469311950947,0.3962942405856811,0.4502187507271652,0.8126557829135468,0.18734421708645277,Texas,36.0,1.0,0.00017808381811706053,0.12312128523079277,0.18518518518518517,48153.0,1.0,1,0,1,0,0,0,0,1,0,0.0007289762249349553,0.00021896072312310266,0.0009411670471384516,4.921943762449623e-05,0.0006944444444444445,0.0007126198497019952,0.8472365990623743,0.11471496851335261,0.3236843929747137,0.01449811219011685,0.042128616152343284,0.34444255544617874,0,0,1,0,0,0,0,0,0.112605590030467,0.129905483086447,0.5317725752508361,0.5476718403547673,0.21212121212121207,0.3608247422680413,0.14280289271208269,0.47004329876145406,0.529956701238546,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0011916261715322275,0.02247191011235955,0.09090909090909091,0.00038106776067623014,0.5388885044345558,0.0063025210084033615,0.00017507002801120448,0.0014148596800782412,-1.6863989535702288
49,78,Fort Bend,811688,0.16968801048134902,0.17364346182573523,0.39748953974895374,0.6865441941605227,0.37845485775467436,0.7628431843835382,0.34652690274571385,0.10192475855923877,0.8903614065435272,0.10963859345647275,Texas,4120.0,56.0,0.11976136768372314,0.09367900715506587,0.09061488673139159,48157.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.13474612670327218,0.18401416654620284,0.09523809523809523,0.49163559086487235,0.13524305555555555,0.2033665889263194,0.0,0.6209355043697213,0.05772090846755329,1.0,0.05773693605333638,0.458358303413286,0,0,0,0,0,0,0,1,0.31816097575887264,0.8542449701525536,0.0936454849498328,0.902439024390244,0.8694638694638693,0.268041237113402,0.12127266122907242,0.9511630248716141,0.04883697512838586,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.0979493116441639,0.6910112359550562,1.0,0.1005644428536028,0.10981547986565204,0.005075841949123309,6.899202649293818e-05,0.31168009286281395,-2.4011367667225416
50,79,Franklin,10725,0.0016087313777900965,0.0016615832840169347,0.6736401673640167,0.45960810779164374,0.12857593665059264,0.4122155511346317,0.6362567949111313,0.6123389638859902,0.8452197998284627,0.15478020017153682,Texas,50.0,0.0,0.0006232933634097116,0.083746244063306,0.0,48159.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.0021267911889119905,0.0004379214462462054,0.0018623092634867233,0.0002895261036735072,0.0008680555555555556,0.0017707523538049582,0.8411730688910961,0.11246287114244422,0.2507355912401354,0.03965497844891738,0.028046463340580984,0.3586071191815797,0,0,0,0,0,0,1,0,0.13668368334708936,0.2450254256024762,0.3377926421404682,0.82039911308204,0.2727272727272727,0.268041237113402,0.025955156358352865,0.31084482932232405,0.689155170677676,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.001769741838909249,0.19662921348314605,0.030303030303030304,0.0009251356039538533,0.3310991247804299,0.004662004662004662,0.0,0.01200449450494037,0.0
51,80,Freestone,19717,0.003708508653400728,0.0033825991512521306,0.619246861924686,0.4344831963382113,0.22521606485328982,0.5483024874255333,0.5048565510824183,0.5247484266205017,0.7018434121391492,0.29815658786084986,Texas,33.0,0.0,0.00011872254541137376,0.01202168970554551,0.0,48161.0,7.0,7,0,1,0,0,0,0,1,0,0.003924505170755354,0.003280159182319878,0.005126356682286034,0.0004690322879510817,0.0010416666666666667,0.003962598255161095,0.569357700065813,0.4580723592197715,0.3497100655169754,0.03141928207146372,0.0183069423945467,0.39713753421352127,0,0,0,0,1,0,0,0,0.10953851170278894,0.26015642272827766,0.2876254180602007,0.7228381374722839,0.09790209790209789,0.44329896907216493,0.1239144074233068,0.3375289497532978,0.6624710502467023,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.0034008539004372735,0.15168539325842695,0.26262626262626265,0.002287507915966849,0.3024121067552207,0.0016736826089161637,0.0,0.006951660562376494,0.0
52,81,Frio,20306,0.0044656090359289045,0.002884798578338889,0.18410041841004166,0.4659781289024033,0.7391375636728347,0.19594757064912782,0.05735981601136464,0.13807811354476074,0.23265927989824098,0.7673407201017586,Texas,233.0,0.0,0.0060548498159800545,0.24725571709726296,0.0,48163.0,8.0,8,0,1,0,0,0,0,1,0,0.004770093170365834,0.0008535216537274343,0.0035443950498618283,0.0015692314819104089,0.0008680555555555556,0.0018247387060551094,0.8275293723306894,0.11085560419550056,0.20504913980783185,0.1206630655737974,0.01481327289115193,0.16347742199317827,0,0,0,0,0,1,0,0,0.01252305403560261,0.14575502984744637,0.7491638795986622,0.3170731707317074,0.0,0.18556701030927833,0.16614932470362911,0.7836068875239149,0.216393112476085,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.004816647371564673,0.29213483146067415,0.2222222222222222,0.0025342107436878768,0.471039909780558,0.011474441051905841,0.0,0.005443764576402826,0.0
53,83,Galveston,342139,0.07116144759304101,0.072815873642113,0.45188284518828437,0.5092094191739244,0.36053852789455554,0.5783501928925316,0.511778822352214,0.2641682576280955,0.8892361567342899,0.11076384326570965,Texas,3990.0,46.0,0.11619969132138193,0.25175567963898904,0.07685881370091896,48167.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.08294790903182617,0.04808207413202269,0.05460771356482037,0.03450282577477185,0.06284722222222222,0.07763237453571736,0.5816039293312336,0.3805869332101529,0.13032216050923479,0.15688679903595795,0.06365190264578938,0.4103547434432796,0,0,0,0,0,0,0,1,0.2595196608891471,0.573029515808092,0.23411371237458192,0.8669623059866962,0.5034965034965034,0.3298969072164949,0.04157448073176369,0.9450206424327862,0.054979357567213775,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.05471894287420822,0.6910112359550562,1.0,0.04744403755610011,0.21504033144684848,0.011661926877672524,0.00013444827979271584,0.2986823401234761,-2.565785128508933
54,85,Gillespie,26988,0.004951094309470983,0.0052229016926062495,0.9623430962343094,0.27420149760072865,0.0,0.209638715559735,0.6673260486795134,1.0,0.9124589343008802,0.08754106569911935,Texas,45.0,0.0,0.0004748901816454946,0.011871082642383016,0.0,48171.0,8.0,8,0,1,0,0,0,1,0,0,0.007076075751253042,0.00015199700682817321,0.005586927790460171,0.00036480289062861904,0.005902777777777778,0.0026129394489073157,0.9516762650064499,0.007871572264941333,0.24633048698440557,0.013339063846022195,0.07579029833365092,0.16756386157515937,0,0,0,0,1,0,0,0,0.34894384495460523,0.4275784877293831,0.15050167224080266,0.9046563192904657,0.6247086247086246,0.061855670103092814,0.15371660667701353,0.46672037055684223,0.5332796294431578,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.0026501884037666004,0.29213483146067415,0.2222222222222222,0.0040926236955863326,0.09140674441497032,0.0016674077367718986,0.0,0.007958904970186361,0.0
55,88,Gonzales,20837,0.0038402526747672128,0.0037248633893601345,0.41422594142259417,0.6538018959226081,0.253403315893561,0.3460756894773809,0.47093083339666086,0.3729868636931233,0.787425446875663,0.2125745531243366,Texas,306.0,4.0,0.00810281372432625,0.3243242852453371,0.08714596949891068,48177.0,8.0,8,0,1,0,0,0,0,1,0,0.004775587966031173,0.0016113808556049694,0.006648243822339701,0.00028373558160003703,0.0046875,0.0025481558262071343,0.7766238628449769,0.2092493624297735,0.4456857352836788,0.014246084704414838,0.07795320460573728,0.2302256545831455,0,0,0,0,1,0,0,0,0.17348862327922643,0.26723137298253374,0.3946488294314381,0.5321507760532151,0.14918414918414916,0.154639175257732,0.15512003434270055,0.34961232504279527,0.6503876749572047,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.005157322675554703,0.29213483146067415,0.2222222222222222,0.003907596574795561,0.49672840665188966,0.014685415366895426,0.00019196621394634543,0.0059805301289151645,-2.4401707559466086
56,89,Gray,21886,0.004361668135954696,0.003653207083352301,0.4351464435146444,0.5783504637583895,0.34382165133162934,0.4880176322636902,0.3660458299160043,0.32397431455850867,0.5829373072857842,0.4170626927142149,Texas,121.0,4.0,0.0026118959990502197,0.1045470943240743,0.22038567493112948,48179.0,1.0,1,0,1,0,0,0,1,0,0,0.005128475954316269,0.0012733735257353255,0.006327846529696824,0.0003937555009959698,0.0008680555555555556,0.004826379891163514,0.7999841143538353,0.15553329380601144,0.39309637446251594,0.021396523312493098,0.013743869109372708,0.4337141279815434,0,0,0,0,0,0,1,0,0.1802137784163279,0.25744804333407034,0.38795986622073575,0.70509977827051,0.14685314685314685,0.3402061855670103,0.13188917874715186,0.8117007350719968,0.18829926492800322,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0038521380693591315,0.02247191011235955,0.09090909090909091,0.0036080288554200283,0.30597483568778083,0.005528648451064607,0.00018276523805172256,0.007339604427041665,-1.5123761995909693
57,90,Grayson,136212,0.027816809082809243,0.028729120616952365,0.506276150627615,0.4880230730036964,0.2761790296133627,0.47455732992991884,0.5673280248905177,0.4026487588270944,0.901318567933167,0.09868143206683211,Texas,633.0,5.0,0.017778701175353198,0.08339013182892042,0.052659294365455495,48181.0,3.0,2/3,1,0,0,0,0,0,0,1,0.03552812770637766,0.008916803428542274,0.049701630021226316,0.006094524482327326,0.0203125,0.0405005614580634,0.747710731331966,0.17153243835220972,0.4788015355200114,0.06348229550269206,0.051674453589029654,0.5614595162888316,0,0,0,0,0,0,0,1,0.16180111882126375,0.2889813177094849,0.24080267558528431,0.8669623059866962,0.3006993006993006,0.154639175257732,0.13301192087970148,0.5724499043399457,0.42755009566005436,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.023748460693296364,1.0,0.9292929292929293,0.022093119303945592,0.25800166094012544,0.004647167650427275,3.6707485390420816e-05,0.04790056683653712,-2.943912524824195
58,91,Gregg,123945,0.025103224434922942,0.026232530614102974,0.36401673640167354,0.599686670962195,0.3717202544979671,0.3368272376036734,0.39483007195008635,0.3025837411660801,0.9194549776695595,0.08054502233044003,Texas,417.0,13.0,0.011130238632316276,0.05260152894722121,0.20783373301358912,48183.0,4.0,4/5N,1,0,0,0,0,0,0,1,0.027288681606202035,0.027501891990714362,0.023949697625055066,0.005008801593551675,0.022569444444444444,0.028483199447179752,0.4489015438158015,0.6082582466924792,0.1921426701481425,0.05629688099879192,0.06309860262633432,0.42084024746907633,0,0,0,0,0,0,0,1,0.19446906938118386,0.27802343577271726,0.33444816053511706,0.780487804878049,0.3123543123543123,0.31958762886597936,0.024138955849816724,0.8724196959017219,0.1275803040982781,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.029379189310759293,0.19662921348314605,0.030303030303030304,0.022980808942977507,0.4237735656294458,0.0033643954980031466,0.00010488523135261608,0.14974943483781314,-1.5710168794513835
59,92,Grimes,28880,0.006046965032655836,0.004940491545398907,0.5439330543933052,0.4027487407252316,0.3064778172210795,0.5506021297059618,0.587853197662922,0.4038048775237095,0.5428793822681524,0.4571206177318472,Texas,557.0,2.0,0.015612014721595633,0.4347626323202173,0.023937761819269897,48185.0,7.0,7,0,1,0,0,0,0,1,0,0.006274140850539421,0.00470234096648838,0.005286555328607473,0.0002866308426367721,0.006597222222222222,0.0055929860931156605,0.6003242493866141,0.4463806339185231,0.20360000576113219,0.007174618930943278,0.07915745245466607,0.3680373971826417,0,0,0,0,1,0,0,0,0.09307207124588596,0.2626575281892549,0.4147157190635451,0.6496674057649667,0.1375291375291375,0.3402061855670103,0.10902156325331043,0.3131608095861444,0.6868391904138557,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.00534609513837169,0.15168539325842695,0.26262626262626265,0.004365758969134613,0.31735129134052464,0.019286703601108034,6.925207756232688e-05,0.011660508250422159,-3.7322980744814576
60,93,Guadalupe,166847,0.03463370670786661,0.03492444053285315,0.42259414225941416,0.5463496833549132,0.4055889954522133,0.6343301059487003,0.35558126177983995,0.22776830030844852,0.8640128909338283,0.13598710906617129,Texas,849.0,3.0,0.024249079900273064,0.09398268278643428,0.023557126030624265,48187.0,8.0,8,1,0,0,1,0,0,0,0,0.042487286416529324,0.015628055883878538,0.03177940646401537,0.009531199332931856,0.06788194444444445,0.05084434654919236,0.6927734949045488,0.2501096977456898,0.1852982056701999,0.08407284154708644,0.14098202887333047,0.5757836855453317,0,0,0,0,0,0,0,1,0.18843680901578375,0.599353305328322,0.1137123745819398,0.8802660753880267,0.4475524475524475,0.13402061855670103,0.09644024700326914,0.7435303594804149,0.2564696405195851,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.022987471702565387,0.29213483146067415,0.2222222222222222,0.020020375010325175,0.16023127155449968,0.005088494249222341,1.7980545050255625e-05,0.07724388322586045,-3.7483269127573564
61,94,Hale,33406,0.0067728403711588385,0.006132936778905733,0.2552301255230125,0.6582304328826588,0.4508078377699697,0.3429652933595493,0.25513157796086405,0.20974014298930022,0.6920112764442754,0.3079887235557246,Texas,500.0,7.0,0.01377181526771934,0.33109167884115365,0.09333333333333334,48189.0,1.0,1,0,1,0,0,0,1,0,0,0.00832156276872985,0.002018477734032874,0.011033681765389082,0.0006109000787511002,0.008680555555555556,0.0048695689729636345,0.8075312025809824,0.16001092619925047,0.44511667862905774,0.020824062560560363,0.09004320161879036,0.26383861439765777,0,0,0,0,1,0,0,0,0.06059772363688243,0.16985407915100592,0.4448160535117056,0.5964523281596454,0.19813519813519812,0.31958762886597936,0.1448832678400423,0.7743429664686337,0.22565703353136646,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.008294190085021346,0.02247191011235955,0.09090909090909091,0.005993557091329607,0.4782404115542488,0.014967371130934562,0.00020954319583308388,0.01052600335677065,-2.371577964480997
62,97,Hansford,5399,0.0004906181574914226,0.0005184544493507938,0.2803347280334727,0.8163087734206963,0.255484260540389,0.4017328716715396,0.3386771746234518,0.27084261105572927,0.8014189819798747,0.19858101802012484,Texas,31.0,2.0,0.0,0.10966317257627273,0.4301075268817204,48195.0,1.0,1,0,1,0,0,0,0,1,0,0.0006969232502204786,1.9132490369979844e-05,0.0012815891705715084,2.6057349330615648e-05,0.0005208333333333333,0.0004102962771011488,0.9243455642059135,0.01874748157400904,0.4561524766315835,0.00885412478015727,0.03342822589306142,0.25116020408855566,0,0,1,0,0,0,0,0,0.37377597081690256,0.3696385142604466,0.21739130434782608,0.565410199556541,0.3146853146853147,0.05154639175257733,0.13086550209688605,0.6008458362702649,0.39915416372973517,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0003067552520776031,0.02247191011235955,0.09090909090909091,0.0004923043035325864,0.15098728347191637,0.005741804037784775,0.0003704389701796629,0.0014520668908209423,-0.8437200390393198
63,99,Hardin,57602,0.011441626063415925,0.011730980308847108,0.4937238493723848,0.5279432436036832,0.2815516491382145,0.5103020009329318,0.5357486757273333,0.363502121092629,0.8835258894491802,0.11647411055081935,Texas,260.0,5.0,0.00670782381574261,0.08018746465739132,0.1282051282051282,48199.0,5.0,6/5S,1,0,0,0,1,0,0,0,0.015219362927285231,0.003394954124539757,0.006648243822339701,0.0011986380692083198,0.002951388888888889,0.008691802712274337,0.838334519960638,0.15444945611787503,0.07181784237180985,0.0241848586769725,0.017754839861711152,0.2637667894180361,0,0,0,0,0,0,0,1,0.2003892438276323,0.42033771832854305,0.24414715719063548,0.8514412416851445,0.20512820512820515,0.42268041237113396,0.12604431529240828,0.48786627731346294,0.5121337226865371,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.009531534587392063,0.6910112359550562,1.0,0.006520003304055728,0.24603524131606003,0.004513732162077706,8.680254157841742e-05,0.020941494220947623,-2.0541237336955462
64,100,Harris,4713325,1.0,1.0,0.2803347280334727,0.6388684834252428,0.5283635750699235,0.5191583318232549,0.24746694178310458,0.0701727967745569,0.8535223666792504,0.14647763332074915,Texas,34108.0,387.0,1.0,0.1455384094439776,0.07564207810484344,48201.0,6.0,6/5S,1,0,1,0,0,0,0,0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.3379190419725162,0.5802306456478317,0.21542159092410668,0.34263561474858,0.07351915343532352,0.37720183746958313,0,0,0,0,0,0,0,1,0.3072988312495542,0.41110711916869336,0.3812709030100334,0.7028824833702885,0.5314685314685315,0.30927835051546393,0.2607073275435063,0.9947638707078845,0.005236129292115597,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.9999999999999999,0.6910112359550562,1.0,0.9999999999999999,0.34940035891045707,0.007236505015037155,8.210764163302977e-05,0.9150106530972316,-2.5817425619462773
65,101,Harrison,66553,0.013275776594648028,0.013696470631873736,0.4728033472803346,0.5565277441957593,0.27474247798988494,0.4282920505511205,0.5068393055254401,0.38744571865235966,0.8946278998344082,0.1053721001655914,Texas,339.0,30.0,0.008310578178796154,0.09410726276514612,0.5899705014749262,48203.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.014353932609994362,0.014892517920765978,0.01589971564740278,0.001444735257330801,0.013020833333333334,0.01262200915608534,0.4607535843440711,0.6142944794264008,0.27609053013312096,0.025528464341951832,0.06779521268636976,0.34283098954362656,0,0,0,0,0,0,0,1,0.15896840196048467,0.2714044881715675,0.3210702341137124,0.7605321507760532,0.2424242424242424,0.3298969072164949,0.12761285209523496,0.4425536199778472,0.5574463800221529,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.014849608813314357,0.19662921348314605,0.030303030303030304,0.009537707536000441,0.3950837086712503,0.005093684732468859,0.00045076856039547427,0.024010932656176855,-0.5276827408324136
66,102,Hartley,5576,0.0007609500454901839,0.00032666845385924,0.5439330543933052,0.33612249009709816,0.4374828957418163,1.0000000000000002,0.2813120398284463,0.29033890123816253,0.16797269315260532,0.8320273068473942,Texas,36.0,2.0,0.00014840318176421704,0.1268108140245718,0.37037037037037035,48205.0,1.0,1,0,1,0,0,0,0,1,0,0.0006602912791182196,0.00037627231060960366,0.00024029796948215785,9.554361421225738e-05,0.00034722222222222224,0.0003023235726008464,0.8063674736251543,0.19655771081460288,0.12452075736756302,0.0290143069261796,0.021578071687785586,0.20056836380479784,0,0,1,0,0,0,0,0,0.3683245193042522,0.579828100818041,0.14715719063545155,0.745011086474501,0.29836829836829837,0.0,0.2203876762540039,0.4303695498942705,0.5696304501057295,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,2.6546127583638708e-05,0.02247191011235955,0.09090909090909091,2.8635149646190675e-05,0.007323848973447955,0.006456241032998565,0.0003586800573888092,0.0007707584546371974,-0.9932517730102834
67,104,Hays,230191,0.04821574537815881,0.04824028972752058,0.23012552301255207,0.44405564948559817,0.6932514324194018,0.3669191330818731,0.20513127760810934,0.09287778644698674,0.85229331698006,0.1477066830199396,Texas,3088.0,7.0,0.09058530214887808,0.2938309863179786,0.015112262521588945,48209.0,7.0,7,1,0,0,1,0,0,0,0,0.06235524647669123,0.011283917653761447,0.05564900476590972,0.011514453143095382,0.05625,0.05664248078085859,0.8032256068986714,0.1252959871654633,0.2693988582791191,0.07209557377284143,0.08467633874667982,0.45165798463244267,0,0,0,0,0,0,0,1,0.17733011341057076,0.5208103028963078,0.27090301003344486,0.8957871396895789,0.6759906759906759,0.11340206185567012,0.09076049268566522,0.6876447487664888,0.3123552512335112,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.026122864327166272,0.15168539325842695,0.26262626262626265,0.03311985462154795,0.09443433978843396,0.013414946718160136,3.040952947769461e-05,0.1122074706173089,-4.192248777203472
