,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality,Sqrt_Lethality,Sq_Lethality
88,Karnes,15601,0.003233716888086448,0.0021155470579606785,0.29729729729729715,0.30683835138298243,0.66599463585843,0.25315240135746464,0.23617825151147565,0.250225168784475,0.27263672968903707,0.727363270310962,Texas,62.0,0.0,0.0008154994316216083,0.061415872402241195,0.0,48255.0,8.0,8,0,1,0,0,0,0,1,0,0.0033292356403436443,0.0014721388423567826,0.002703352156674276,0.00019108722842451476,0.0010416666666666667,0.0012848751835535977,0.7638071821531607,0.2586003948338341,0.21886141962019073,0.013050780138142332,0.02313684912462517,0.16052864222013696,0,0,0,0,1,0,0,0,0.2371839941307738,0.25647825011678715,0.5585284280936454,0.6208425720620843,0.11655011655011657,0.154639175257732,0.10246673050886634,0.6203806263216192,0.37961937367838083,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.002949569731515415,0.29213483146067415,0.2222222222222222,0.001186156006497976,0.3612531323995216,0.003974104224088199,0.0,0.006420789833311126,0.0,0.0,0.0
89,Kaufman,136154,0.028035812131314567,0.028488861237984924,0.301158301158301,0.6169411866002243,0.4328648970053838,0.5458012408109325,0.2730560897477281,0.1398346834529718,0.8754898066430261,0.12451019335697344,Texas,927.0,5.0,0.02206790886176049,0.12863066386276367,0.03715689799832195,48257.0,3.0,2/3,1,0,0,1,0,0,0,0,0.03290649964115932,0.020084863223952178,0.0269934719051624,0.0058281604669477,0.022222222222222223,0.03227304137514036,0.6048198899948305,0.40057507241791107,0.1997865945976371,0.06024675681849399,0.056556817829736296,0.4353377079017029,0,0,0,0,0,0,0,1,0.16834286063644427,0.5132862520952983,0.2140468227424749,0.7982261640798227,0.28205128205128205,0.154639175257732,0.10793184294818874,0.5153559560970697,0.4846440439029302,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.023643750967827566,1.0,0.9292929292929293,0.01925383408133484,0.25617699979457165,0.0068084668830882674,3.672312234675441e-05,0.057289469237642346,-3.2926058454228824,0.19276124610077086,0.0013806350688577015
90,Kendall,47431,0.009270843893172709,0.009582977159341706,0.5907335907335907,0.3932338765600747,0.2163966293003422,0.6499060257432252,0.522686750835833,0.49214568443870155,0.8936175846361993,0.10638241536380022,Texas,95.0,0.0,0.0016309988632432167,0.01467046295799878,0.0,48259.0,8.0,8,1,0,0,1,0,0,0,0,0.012806231830923916,0.00068983256945094,0.006468020345228083,0.0019021865011349423,0.007986111111111112,0.00886455903947482,0.9057723347718978,0.03094757023566065,0.11089333410886837,0.056664928856243274,0.05834463827064843,0.34225730067350735,0,0,0,0,0,0,0,1,0.5905297588114817,0.836209502349482,0.08026755852842812,0.98669623059867,0.7459207459207458,0.11340206185567012,0.08838292111085427,0.42130701842714735,0.5786929815728526,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.0037312057103669996,0.29213483146067415,0.2222222222222222,0.005108070156116633,0.02185033429014621,0.002002909489574329,0.0,0.023233582502510355,0.0,0.0,0.0
91,Kerr,52600,0.010158832816409146,0.010886700421001873,0.8108108108108105,0.1979560162758225,0.14041451987475173,0.23684088168001627,0.5502957661852548,0.9068604689931093,0.9502559558362038,0.04974404416379574,Texas,129.0,1.0,0.002446498294864825,0.025331489532464037,0.05340223944875108,48265.0,8.0,8,0,1,0,0,0,1,0,0,0.014186951875053231,0.001062916131665547,0.011454203211982858,0.0017776902765553341,0.010416666666666668,0.009674354323227087,0.8901455755862455,0.046523336271557914,0.24496405860337794,0.045988892089105116,0.06862319072115539,0.3342658972138942,0,0,0,0,0,0,0,1,0.2428596174813275,0.3246407078673298,0.29431438127090304,0.8447893569844789,0.4405594405594405,0.1443298969072165,0.1611630287620117,0.5930923371261706,0.4069076628738294,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.008100993267607087,0.29213483146067415,0.2222222222222222,0.008085024367410997,0.21775445302779073,0.0024524714828897337,1.9011406844106464e-05,0.015306703494842802,-2.9299025966528,0.23108924563629327,0.002851799178141746
92,Kleberg,30680,0.005995208452833288,0.005750207803287423,0.042471042471042386,0.43045741727090014,0.7276233551808801,0.05892222175384987,0.04750932106903194,0.203740353001871,0.7762904502838768,0.22370954971612322,Texas,111.0,1.0,0.0020016804230712205,0.05297094144589781,0.062062062062062065,48273.0,11.0,11,0,1,0,0,0,1,0,0,0.007626776383490337,0.001297820596763633,0.0055669029596699905,0.0020932737295594568,0.009895833333333333,0.0046752181048630905,0.8210512655068183,0.10972865993632228,0.1987377482632222,0.10442002671453744,0.11176991005006956,0.27996150521976926,0,0,0,0,0,0,1,0,0.12921468529330848,0.17214421148086068,0.6655518394648829,0.6407982261640801,0.4195804195804196,0.4020618556701031,0.12450880031700952,0.8169368643641124,0.18306313563588764,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.007897472956132523,0.07303370786516855,0.0,0.0046873537266995235,0.5052887286756352,0.003617992177314211,3.259452411994785e-05,0.011043822404235666,-2.779620393603462,0.24912258440788154,0.0038516995473952434
93,Lamar,49859,0.00959122139967757,0.010290688558089659,0.49806949806949796,0.4160475558941137,0.26542822882769,0.4965846085618453,0.42691185567121326,0.5021380822286547,0.95120299256088,0.04879700743911908,Texas,354.0,13.0,0.007710176444422478,0.13554467696621822,0.25298179535467674,48277.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.011414216929038072,0.007116223501500837,0.018242620849853817,0.0011030944549960623,0.004166666666666667,0.01590437937289453,0.5925031739212354,0.3886408351915275,0.49411919565592627,0.02656428884986548,0.02895830106446397,0.6176585476534265,0,0,0,0,0,0,0,1,0.1472095700995527,0.21558901926300456,0.3110367892976589,0.7982261640798227,0.2191142191142191,0.22680412371134026,0.12880163788264043,0.5328768502668413,0.46712314973315877,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.01195165655210046,0.19662921348314605,0.030303030303030304,0.007669814697541232,0.44444384189029484,0.007100022062215447,0.00026073527347118873,0.017718689966704965,-1.3744377479633654,0.5029729568820542,0.06399978878087555
94,Lamb,12893,0.0020612806459905544,0.002129456811479846,0.37065637065637036,0.599209477445239,0.2796762593505303,0.2733310773962163,0.36383669561615384,0.40140575720845484,0.8557419269006341,0.14425807309936545,Texas,71.0,0.0,0.0010379083675184104,0.09776412908419974,0.0,48279.0,1.0,1,0,1,0,0,0,0,1,0,0.0027150395915291007,0.0005952330337327064,0.003824742680924346,0.00015634409598369389,0.0020833333333333333,0.0021378595491059857,0.8305894279332813,0.1255881006830453,0.43989420759764736,0.013758275902213103,0.05599286173788525,0.34663817439283595,0,0,1,0,0,0,0,0,0.12157246354660228,0.17344947926685172,0.4983277591973244,0.5698447893569847,0.23543123543123537,0.3298969072164949,0.14678202291714826,0.4260396737488672,0.5739603262511328,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.003206182298157256,0.02247191011235955,0.09090909090909091,0.002160852446377929,0.5334246661747046,0.005506864189870472,0.0,0.003711508812215564,0.0,0.0,0.0
95,Lampasas,21428,0.003828275945552078,0.0039857766447651275,0.6370656370656369,0.32217132489850697,0.20579471282749007,0.652309855066745,0.6052680916559354,0.5334386109376185,0.8868447555155115,0.11315524448448855,Texas,32.0,0.0,7.413631196560074e-05,0.002587189756349133,0.0,48281.0,7.0,7,1,0,0,0,1,0,0,0,0.005001485121161771,0.0009236741184173603,0.00452561175858064,0.0008338351785797007,0.0203125,0.00604647145201693,0.7995012011620684,0.1135599350945628,0.2636556532455944,0.05640787246185859,0.32848052418652735,0.5635028119414452,0,0,0,0,1,0,0,0,0.23579820458737105,0.3445219971971092,0.26086956521739135,0.8891352549889135,0.3076923076923077,0.1752577319587629,0.09663837796783674,0.3195045816131306,0.6804954183868693,L,Central_Texas_RAC_L,0.03939575398041395,0.04437005911259882,291,25,158,0.0021621819901040946,0.0005930206966260995,5.0946795242792045e-05,0.00032198374593444575,0.0035144123351006167,0.15168539325842695,0.26262626262626265,0.0029163798562735757,0.27551182817748143,0.0014933731566175099,0.0,0.009473670785217637,0.0,0.0,0.0
96,La Salle,7520,0.0012186321976399854,0.000695066168275983,0.1660231660231659,0.2336605882363787,0.8272535642211111,0.2496597828272964,0.02547669735764646,0.22024336293233804,0.2542361794624486,0.7457638205375505,Texas,51.0,0.0,0.0005436662877477389,0.128001003282984,0.0,48283.0,8.0,8,0,1,0,0,0,0,1,0,0.0013382880109358644,8.60962066649093e-05,0.0006407945852857543,5.500995969796636e-05,0.00034722222222222224,0.00019435086810054412,0.948523335233711,0.03492417110117358,0.14529955305640246,0.009474316445817227,0.015999910602538886,0.10143624722989805,0,0,0,0,0,1,0,0,0.09673014805530933,0.1373416504080679,0.8193979933110368,0.337028824833703,0.17016317016317015,0.1752577319587629,0.22446587194135326,0.5402275702346189,0.45977242976538113,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.0015308266906565002,0.29213483146067415,0.2222222222222222,4.845948401663042e-05,0.47773907052910947,0.0067819148936170215,0.0,0.0011831056796589327,0.0,0.0,0.0
97,Lavaca,20154,0.003544684107350846,0.003728235450819327,0.6293436293436292,0.39939007690607253,0.14796042802947806,0.31443883467661515,0.49208646167150705,0.6997814445562643,0.8988499247410573,0.10115007525894226,Texas,212.0,1.0,0.0044976029259131125,0.2166232697712054,0.03249475890985325,48285.0,8.0,8,0,1,0,0,0,0,1,0,0.004709650418047107,0.0013552180678735725,0.002142656894549241,0.00027215453745309677,0.003125,0.002677723071607497,0.8207892823577614,0.18126888063595728,0.09118803548138024,0.0141671822660825,0.05372997665871945,0.2537358332212438,0,0,0,1,0,0,0,0,0.2506954421789503,0.2892473413756148,0.28093645484949836,0.7649667405764968,0.20745920745920746,0.16494845360824742,0.13910444804015457,0.18809787533984493,0.811902124660155,S,Golden_Crescent_RAC_S,0.000913219122086955,0.006552239868955201,133,15,40,0.0028392045941544528,0.0007124796434387589,8.03548470043713e-05,0.00021427959201165682,0.0030351072537293617,0.29213483146067415,0.2222222222222222,0.002231338968583937,0.24356785777699652,0.010519003671727697,4.961794184777215e-05,0.006394680685360326,-3.42667646696314,0.1802630270184467,0.001055909356609487
98,Lee,17239,0.0030378118173531683,0.0029990271602690233,0.5752895752895753,0.3283840953266064,0.2655139836715269,0.48839173952554105,0.6712033954856089,0.46274533669382223,0.8076614098230595,0.1923385901769401,Texas,92.0,3.0,0.0014827262393120153,0.09372967738793625,0.2246376811594203,48287.0,7.0,7,0,1,0,0,0,0,1,0,0.0036280914712529073,0.0019366331918946268,0.00330409708037967,0.00025188771019595127,0.006423611111111112,0.00279649304655783,0.7021332335780512,0.30809847259803325,0.24310933136154883,0.01658543122098725,0.1291204572785666,0.3223357060884372,0,0,0,0,1,0,0,0,0.2078378626234219,0.3539061855953395,0.24080267558528431,0.7494456762749446,0.22610722610722608,0.13402061855670103,0.08285176501667602,0.3049038364716544,0.6950961635283456,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.0027740703324902476,0.15168539325842695,0.26262626262626265,0.0024846499077617774,0.2802698191629327,0.005336736469632809,0.00017402401531411334,0.008589676672267803,-1.4932664806720584,0.4739595775584879,0.05046208779668137
99,Leon,17404,0.003027546049454481,0.0030786921122424376,0.7104247104247103,0.3571345375089978,0.10465478325687172,0.23388105898061706,0.6218141341792307,0.7569064188558131,0.8476952193338168,0.15230478066618325,Texas,82.0,0.0,0.0013097415113922802,0.0789040980974602,0.0,48289.0,7.0,7,0,1,0,0,0,0,1,0,0.0038900100646340604,0.0013180160032652784,0.002362930033241219,0.00029821188678371243,0.0006944444444444445,0.002289021335406409,0.795997085682391,0.20584477516388922,0.14892332037054884,0.020762529248515866,0.01382662924972333,0.2576604048544292,0,0,0,0,0,1,0,0,0.14338845922619958,0.2334230991179138,0.3511705685618729,0.7982261640798227,0.2191142191142191,0.44329896907216493,0.15619324373410826,0.0,0.9999999999999999,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.002793242535745098,0.15168539325842695,0.26262626262626265,0.002696109474379801,0.2785288105266486,0.004711560560790623,0.0,0.0048811988327006365,0.0,0.0,0.0
100,Liberty,88219,0.017964238342044265,0.01820871037195524,0.2895752895752892,0.5763122072689051,0.4142616117467358,0.5327281989781256,0.3085497494523881,0.19115653121550524,0.869250664914166,0.13074933508583397,Texas,464.0,3.0,0.010675628923046507,0.09190134355084922,0.04454022988505747,48291.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.022431892770894187,0.009037975867552147,0.02140654411470223,0.0017024134896002222,0.0171875,0.016120324781895137,0.7248286368796941,0.2752268836751871,0.27840903161356434,0.021252563047056975,0.06751161000112306,0.32518482089828904,0,0,0,0,0,0,0,1,0.11128093826103796,0.30915611002720456,0.33444816053511706,0.6141906873614191,0.06293706293706294,0.5257731958762887,0.1702440313046924,0.3702547578290203,0.6297452421709797,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.023103979706960247,0.6910112359550562,1.0,0.015401305102012722,0.49290239253075185,0.005259637946474115,3.400627982634126e-05,0.024747624778219963,-3.111362455849273,0.21104556352848897,0.0019838320782137667
101,Limestone,23437,0.00447330836185292,0.004196951993647036,0.5173745173745172,0.34170122372658196,0.32074934921855014,0.31660561484450955,0.4965024426811473,0.5219115273630391,0.7421376451183042,0.2578623548816954,Texas,86.0,1.0,0.001383877823357881,0.054190314947933624,0.08010335917312662,48293.0,7.0,7,0,1,0,0,0,0,1,0,0.004749029786982035,0.00431543949456212,0.005106331851495855,0.0005037754203919025,0.002951388888888889,0.00421093547551179,0.5436384601852797,0.5067604087760352,0.27053881305442895,0.027043824804569048,0.04363674044093893,0.3456719867701965,0,0,0,0,1,0,0,0,0.09634294215347622,0.18067654090297047,0.5719063545150501,0.674057649667406,0.17715617715617718,0.3608247422680413,0.1284879305220751,0.4670224549390797,0.5329775450609203,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.005335771644311386,0.15168539325842695,0.26262626262626265,0.0032721165230320216,0.4384596973836288,0.0036694116141144342,4.266757690830738e-05,0.00808553948209087,-2.5244374885446357,0.2830253684268013,0.006416548150818929
102,Live Oak,12207,0.0021938801480152633,0.0017096351598104226,0.5521235521235521,0.2395189905003008,0.35737979676985876,0.2939272331468157,0.5377921811778088,0.5608508530204933,0.5090633130131681,0.490936686986831,Texas,63.0,0.0,0.0008402115356101418,0.08956158313769866,0.0,48297.0,11.0,11,0,1,0,0,0,0,1,0,0.002555385250808422,0.0005803522078893888,0.0023028555408706793,0.0002258303608653356,0.0020833333333333333,0.0010905243154530535,0.8497252733485421,0.12991888877320587,0.26372103168727073,0.02469920415748181,0.0591395073635254,0.19041646080352,0,0,0,0,0,1,0,0,0.09496734223906911,0.2574537660410541,0.4548494983277591,0.6807095343680711,0.08857808857808855,0.27835051546391754,0.15066208763993,0.0,0.9999999999999999,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.0018066114605531916,0.07303370786516855,0.0,0.0011365951705718767,0.27346107793143787,0.005160973212091423,0.0,0.0033978060355632396,0.0,0.0,0.0
103,Lubbock,310569,0.06477442899874115,0.06580282882235812,0.14671814671814665,0.4189292439123826,0.6817527418233517,0.14009823901892804,0.17973441678258473,0.18122185629064147,0.8774086887703723,0.12259131122962774,Texas,3231.0,58.0,0.07769485493994958,0.2138838359527096,0.12366312459162969,48303.0,1.0,1,1,0,0,0,1,0,0,0,0.0811712584333666,0.025896888631899387,0.07220953982938844,0.021288854403112983,0.07256944444444445,0.06414658374362961,0.7248111058804638,0.22109676354081803,0.25271299942854575,0.10296353965933559,0.08096989556523129,0.36803023640103827,0,0,0,0,0,0,0,1,0.16561204006562125,0.27892885603583306,0.4180602006688964,0.811529933481153,0.4825174825174825,0.1237113402061856,0.12686986097810654,0.8927600443057094,0.10723995569429061,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.060581212715595106,0.02247191011235955,0.09090909090909091,0.04447809686390044,0.3078262250879804,0.010403485215845753,0.00018675399025659355,0.11442973126205509,-2.090194147569207,0.3516576809791444,0.015292568383764927
104,Lynn,5951,0.0006309169854401468,0.0006128721702081741,0.3783783783783783,0.5862071060622616,0.2948025152842543,0.2903596862661537,0.4292479174830983,0.35386568171245647,0.7471792616729434,0.25282073832705665,Texas,49.0,1.0,0.00046952997578213814,0.1624339880409201,0.14058956916099774,48305.0,1.0,1,1,0,0,0,1,0,0,0,0.0008205561526906031,0.00012223535514153792,0.0015819616324242057,2.0266827257145502e-05,0.00017361111111111112,0.0008313898246523278,0.8779983248420191,0.0642545857403676,0.48536715687941673,0.005318035653484203,0.010109168856586493,0.36967255242921404,0,0,1,0,0,0,0,0,0.06932004605712311,0.183561869693056,0.44147157190635455,0.6518847006651887,0.23076923076923075,0.18556701030927833,0.12625895717068983,0.4358070687745444,0.5641929312254557,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0008155560307640123,0.02247191011235955,0.09090909090909091,0.0001563919711445801,0.34256078582800065,0.008233910267181985,0.00016803898504453034,0.0017180277476183227,-1.9619104904017544,0.37495275590532434,0.019765426956874967
105,McLennan,256623,0.05290506260621327,0.054760592066551005,0.23552123552123527,0.45820998637946264,0.5274352951437843,0.2490835521833279,0.2552669144165065,0.27523085588536744,0.9071076147530168,0.09289238524698273,Texas,2283.0,14.0,0.05535511293431523,0.1781425093796248,0.042244609918722933,48309.0,7.0,7,1,0,0,0,1,0,0,0,0.06178958778958718,0.040415260074319094,0.05819215827626256,0.012985245749756798,0.05381944444444445,0.05941737928651636,0.5755671911358224,0.4280250727371387,0.24381765425159574,0.0730326482185828,0.07267273704352036,0.420880076631692,0,0,0,0,0,0,0,1,0.15221267793639637,0.2580583111208815,0.46153846153846145,0.7827050997782705,0.3473193473193472,0.18556701030927833,0.15016676022851105,0.771825596616655,0.2281744033833451,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.055018324201957035,0.15168539325842695,0.26262626262626265,0.04024229742008315,0.3594555222121065,0.008896318724354403,5.455473593559424e-05,0.08154292376683342,-3.1642785092056647,0.20553493600534906,0.001784607067185064
106,Madison,14284,0.0028444731885945607,0.0019439934312242776,0.2857142857142856,0.3052630880370252,0.6370704190529454,0.24757549985932137,0.16718016552961112,0.32944828308459817,0.3358581384404644,0.6641418615595351,Texas,96.0,0.0,0.0016557109672317503,0.12655186333722904,0.0,48313.0,7.0,7,0,1,0,0,0,0,1,0,0.0024427419396689755,0.003010178484876829,0.002763426649044815,0.0002895261036735072,0.0019097222222222224,0.00234300768765656,0.485931212976795,0.5841175478369526,0.25899834450700954,0.026847748325623647,0.04632850059654217,0.3364223310112091,0,0,0,0,0,0,1,0,0.041971081832910484,0.21116484845154027,0.42809364548494977,0.6452328159645233,0.11655011655011657,0.268041237113402,0.05595548657662715,0.3282650286980163,0.6717349713019838,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.0025528526026265914,0.15168539325842695,0.26262626262626265,0.0014438723533136927,0.340760238900805,0.006720806496779613,0.0,0.00966303660996581,0.0,0.0,0.0
107,Marion,9854,0.0013944334729050025,0.0015056254415292973,0.9189189189189189,0.15783984889822222,0.04970256402626905,0.46968300404901075,0.7813671478913367,0.8734119240125889,0.889846653952076,0.11015334604792315,Texas,37.0,1.0,0.00017298472791973506,0.05621571991945959,0.18618618618618618,48315.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.001368509387095228,0.002143901837569408,0.001882334094276903,0.0002258303608653356,0.0005208333333333333,0.0021054677377558948,0.4513182943156071,0.6067281068172466,0.2886824902776541,0.03340197941097399,0.01831530257729233,0.46724876441354657,0,0,0,1,0,0,0,0,0.11969757181141039,0.10902420928251488,0.5618729096989966,0.70509977827051,0.12587412587412586,0.38144329896907214,0.041888188092329026,0.0,0.9999999999999999,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.002249046920280504,0.19662921348314605,0.030303030303030304,0.0007059665739695477,0.506839968281156,0.0037548203775116702,0.00010148163182463974,0.008080406251599663,-1.6810081049353522,0.431492973507317,0.034665295926557184
108,Mason,4274,0.00026092160075829804,0.00027060793210017045,0.857142857142857,0.25628467499000707,0.05551784326404274,0.25879632415155984,0.5381583767475144,0.9620449975497914,0.7551338440630939,0.2448661559369052,Texas,35.0,0.0,0.00014827262393120148,0.16137016200722784,0.0,48319.0,9.0,9/10,0,1,0,0,0,0,1,0,0.00038738309440638965,0.0,0.0,0.0,0.0020833333333333333,9.717543405027203e-05,0.9553099045932554,0.014352375764944022,0.11097967741520282,0.00409361424230055,0.1689087427202982,0.18160482694257035,0,0,1,0,0,0,0,0,0.18631736618469724,0.2677035530763101,0.2541806020066889,0.9002217294900221,0.3822843822843822,0.13402061855670103,0.13235148433114288,0.0,0.9999999999999999,K,Concho_Valley_RAC_K,0.0,0.0028487999430239982,188,10,29,0.002663590720896928,0.0010476047186791266,5.572365524888971e-05,0.00016159860022178015,6.931488869061226e-05,0.0,0.030303030303030304,8.260139321016545e-05,0.09959087995729843,0.008189050070191857,0.0,0.0010318027606198367,0.0,0.0,0.0
109,Matagorda,36643,0.0072069968052074825,0.0070695268491963534,0.40540540540540504,0.506878959450765,0.2963062981342105,0.28431131774741036,0.48418957638762516,0.40459260121910356,0.8113639405631221,0.1886360594368779,Texas,295.0,5.0,0.006449859141007265,0.15808812855369483,0.1167608286252354,48321.0,6.0,6/5S,0,1,0,0,0,1,0,0,0.008480911843024677,0.0043430753139854245,0.009291521486643438,0.0020035206374206696,0.007986111111111112,0.006359592295067807,0.6584729351995429,0.3218965175841658,0.3138085629515762,0.08142485067963698,0.07552177872486221,0.3196859449375059,0,0,0,0,1,0,0,0,0.14550790205728614,0.2576736006155368,0.4448160535117056,0.6474501108647452,0.1841491841491841,0.5360824742268041,0.15944589373575935,0.640217500755211,0.35978249924478906,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.008972591123269891,0.6910112359550562,1.0,0.0064340978551171565,0.46623608762741575,0.008050650874655459,0.00013645170973992305,0.010618300883230949,-2.147627636196847,0.34170283672401,0.01363309110125159
110,Maverick,58722,0.011919412011033989,0.011732244831894306,0.09652509652509633,0.7587794969669408,0.4628558255648906,0.31204419580693576,0.05792629488794232,0.1441454416898409,0.820769137217821,0.1792308627821786,Texas,677.0,6.0,0.01586517076063856,0.24057217961503446,0.06105366814377154,48323.0,8.0,8,0,1,0,0,0,1,0,0,0.01636594362278594,0.00040390813003290786,0.020445352236773597,0.001166790197804234,0.0036458333333333334,0.0032499784054590996,0.9443167724729242,0.009092800622367996,0.4612117317889029,0.022593678882618793,0.021514133394238456,0.06363542853273305,0,0,0,0,1,0,0,0,0.04268435586260305,0.07581544887472175,0.6956521739130433,0.22616407982261655,0.10256410256410256,0.752577319587629,0.1902552587260179,0.9137045614741718,0.08629543852582822,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.022435902162772005,0.29213483146067415,0.2222222222222222,0.014024615215176629,0.815602644255574,0.011528898879465958,0.00010217635639113109,0.014716576777230877,-2.796001995975348,0.24709040479907662,0.003727550393809784
